Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Pakistan,30.3753,69.3451,7/11/20,248872,5197,156700.0
,Panama,8.538,-80.7821,7/11/20,44332,893,22170.0
,Papua New Guinea,-6.314993,143.95555,7/11/20,11,0,8.0
,Paraguay,-23.4425,-58.4438,7/11/20,2820,21,1261.0
,Peru,-9.19,-75.0152,7/11/20,322710,11682,214152.0
,Philippines,12.879721,121.77401699999999,7/11/20,54222,1372,14037.0
,Poland,51.9194,19.1451,7/11/20,37521,1568,26635.0
,Portugal,39.3999,-8.2245,7/11/20,46221,1654,30655.0
,Qatar,25.3548,51.1839,7/11/20,103128,146,98934.0
,Romania,45.9432,24.9668,7/11/20,32079,1871,21414.0
,Russia,61.52401,105.31875600000001,7/11/20,719449,11188,496594.0
,Rwanda,-1.9403,29.8739,7/11/20,1299,4,663.0
,Saint Lucia,13.9094,-60.9789,7/11/20,22,0,19.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,7/11/20,29,0,29.0
,San Marino,43.9424,12.4578,7/11/20,699,42,656.0
,Saudi Arabia,23.885942,45.079162,7/11/20,229480,2181,165396.0
,Senegal,14.4974,-14.4524,7/11/20,8014,145,5381.0
,Serbia,44.0165,21.0059,7/11/20,18073,382,13780.0
,Seychelles,-4.6796,55.492,7/11/20,100,0,11.0
,Singapore,1.2833,103.8333,7/11/20,45783,26,42026.0
,Slovakia,48.669,19.699,7/11/20,1893,28,1493.0
,Slovenia,46.1512,14.9955,7/11/20,1827,111,1429.0
,Somalia,5.152149,46.199616,7/11/20,3051,92,1264.0
,South Africa,-30.5595,22.9375,7/11/20,264184,3971,127715.0
,Spain,40.463667,-3.7492199999999998,7/11/20,253908,28403,150376.0
,Sri Lanka,7.873054,80.77179699999998,7/11/20,2511,11,
,Sudan,12.8628,30.2176,7/11/20,10250,650,5341.0
,Suriname,3.9193,-56.0278,7/11/20,741,18,495.0
,Sweden,60.128161,18.643501,7/11/20,74898,5526,0.0
,Switzerland,46.8182,8.2275,7/11/20,32817,1968,29500.0
,Taiwan*,23.7,121.0,7/11/20,451,7,438.0
,Tanzania,-6.369028,34.888822,7/11/20,509,21,183.0
,Thailand,15.870032,100.992541,7/11/20,3216,58,3088.0
,Togo,8.6195,0.8248,7/11/20,710,15,494.0
,Trinidad and Tobago,10.6918,-61.2225,7/11/20,133,8,120.0
,Tunisia,33.886917,9.537499,7/11/20,1245,50,1076.0
,Turkey,38.9637,35.2433,7/11/20,211981,5344,193217.0
,Uganda,1.373333,32.290275,7/11/20,1013,0,952.0
,Ukraine,48.3794,31.1656,7/11/20,53941,1389,26513.0
,United Arab Emirates,23.424076,53.847818000000004,7/11/20,54453,331,44648.0
Bermuda,United Kingdom,32.3078,-64.7505,7/11/20,150,9,137.0
Cayman Islands,United Kingdom,19.3133,-81.2546,7/11/20,201,1,197.0
Channel Islands,United Kingdom,49.3723,-2.3644,7/11/20,577,47,512.0
Gibraltar,United Kingdom,36.1408,-5.3536,7/11/20,180,0,176.0
Isle of Man,United Kingdom,54.2361,-4.5481,7/11/20,336,24,312.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,7/11/20,12,1,10.0
,United Kingdom,55.3781,-3.4360000000000004,7/11/20,288953,44798,0.0
,Uruguay,-32.5228,-55.7658,7/11/20,986,30,896.0
,US,40.0,-100.0,7/11/20,3245925,134777,995576.0
,Uzbekistan,41.377491,64.585262,7/11/20,12513,57,7723.0
,Venezuela,6.4238,-66.5897,7/11/20,9178,85,2671.0
,Vietnam,14.058323999999999,108.277199,7/11/20,370,0,350.0
,Zambia,-13.133897,27.849332,7/11/20,1895,42,1348.0
,Zimbabwe,-19.015438,29.154857,7/11/20,982,18,320.0
Diamond Princess,Canada,0.0,0.0,7/11/20,0,1,
,Dominica,15.415,-61.371,7/11/20,18,0,18.0
,Grenada,12.1165,-61.678999999999995,7/11/20,23,0,23.0
,Mozambique,-18.665695,35.529562,7/11/20,1135,9,
,Syria,34.802075,38.99681500000001,7/11/20,394,16,
,Timor-Leste,-8.874217,125.727539,7/11/20,24,0,
,Belize,17.1899,-88.4976,7/11/20,37,2,20.0
,Laos,19.856270000000002,102.495496,7/11/20,19,0,19.0
,Libya,26.3351,17.228331,7/11/20,1389,38,340.0
,West Bank and Gaza,31.9522,35.2332,7/11/20,5931,33,536.0
,Guinea-Bissau,11.8037,-15.1804,7/11/20,1842,26,773.0
,Mali,17.570692,-3.996166000000001,7/11/20,2406,121,
,Saint Kitts and Nevis,17.357822,-62.782998,7/11/20,17,0,15.0
Northwest Territories,Canada,64.8255,-124.8457,7/11/20,5,0,
Yukon,Canada,64.2823,-135.0,7/11/20,11,0,
,Kosovo,42.602636,20.902977,7/11/20,4715,101,2227.0
,Burma,21.9162,95.956,7/11/20,330,6,260.0
Anguilla,United Kingdom,18.2206,-63.0686,7/11/20,3,0,3.0
British Virgin Islands,United Kingdom,18.4207,-64.64,7/11/20,8,1,7.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,7/11/20,71,2,
,MS Zaandam,0.0,0.0,7/11/20,9,2,0.0
,Botswana,-22.3285,24.6849,7/11/20,314,1,31.0
,Burundi,-3.3731,29.9189,7/11/20,191,1,118.0
,Sierra Leone,8.460555000000001,-11.779889,7/11/20,1618,63,1141.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7/11/20,7,0,7.0
,Malawi,-13.2543,34.3015,7/11/20,2261,33,517.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,7/11/20,13,0,13.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,7/11/20,2,0,1.0
,South Sudan,6.8770000000000024,31.307,7/11/20,2021,38,
,Western Sahara,24.2155,-12.8858,7/11/20,10,1,8.0
,Sao Tome and Principe,0.1864,6.6131,7/11/20,727,14,284.0
,Yemen,15.552726999999999,48.516388,7/11/20,1389,365,642.0
,Comoros,-11.6455,43.3333,7/11/20,317,7,296.0
,Tajikistan,38.861,71.2761,7/11/20,6506,55,5176.0
,Lesotho,-29.61,28.2336,7/11/20,184,1,26.0
,Afghanistan,33.93911,67.709953,7/12/20,34451,1010,21216.0
,Albania,41.1533,20.1683,7/12/20,3454,93,1946.0
,Algeria,28.0339,1.6596,7/12/20,19195,1011,13743.0
,Andorra,42.5063,1.5218,7/12/20,855,52,803.0
,Angola,-11.2027,17.8739,7/12/20,506,26,118.0
,Antigua and Barbuda,17.0608,-61.7964,7/12/20,74,3,57.0
,Argentina,-38.4161,-63.6167,7/12/20,100166,1845,42694.0
,Armenia,40.0691,45.0382,7/12/20,31969,565,19633.0
Australian Capital Territory,Australia,-35.4735,149.0124,7/12/20,113,3,105.0
New South Wales,Australia,-33.8688,151.2093,7/12/20,3492,49,2988.0
Northern Territory,Australia,-12.4634,130.8456,7/12/20,31,0,29.0
Queensland,Australia,-27.4698,153.0251,7/12/20,1071,6,1058.0
South Australia,Australia,-34.9285,138.6007,7/12/20,443,4,439.0
Tasmania,Australia,-42.8821,147.3272,7/12/20,228,13,215.0
Victoria,Australia,-37.8136,144.9631,7/12/20,3967,24,2329.0
Western Australia,Australia,-31.9505,115.8605,7/12/20,635,9,606.0
,Austria,47.5162,14.5501,7/12/20,18897,708,16952.0
,Azerbaijan,40.1431,47.5769,7/12/20,24041,306,15093.0
,Bahamas,25.025885,-78.035889,7/12/20,111,11,89.0
,Bahrain,26.0275,50.55,7/12/20,32941,108,28425.0
,Bangladesh,23.685,90.3563,7/12/20,183795,2352,93614.0
,Barbados,13.1939,-59.5432,7/12/20,103,7,90.0
,Belarus,53.7098,27.9534,7/12/20,64932,464,55380.0
,Belgium,50.8333,4.469936,7/12/20,62707,9782,17196.0
,Benin,9.3077,2.3158,7/12/20,1378,26,557.0
,Bhutan,27.5142,90.4336,7/12/20,84,0,76.0
,Bolivia,-16.2902,-63.5887,7/12/20,48187,1807,14843.0
,Bosnia and Herzegovina,43.9159,17.6791,7/12/20,6877,221,3115.0
,Brazil,-14.235,-51.9253,7/12/20,1864681,72100,1264843.0
,Brunei,4.5353,114.7277,7/12/20,141,3,138.0
,Bulgaria,42.7339,25.4858,7/12/20,7252,268,3319.0
,Burkina Faso,12.2383,-1.5616,7/12/20,1036,53,869.0
,Cabo Verde,16.5388,-23.0418,7/12/20,1623,19,748.0
,Cambodia,11.55,104.9167,7/12/20,156,0,133.0
,Cameroon,3.8480000000000003,11.5021,7/12/20,15173,359,11928.0
Alberta,Canada,53.9333,-116.5765,7/12/20,8596,160,
British Columbia,Canada,53.7267,-127.6476,7/12/20,3053,187,
Grand Princess,Canada,0.0,0.0,7/12/20,13,0,
Manitoba,Canada,53.7609,-98.8139,7/12/20,325,7,
New Brunswick,Canada,46.5653,-66.4619,7/12/20,166,2,
Newfoundland and Labrador,Canada,53.1355,-57.6604,7/12/20,262,3,
Nova Scotia,Canada,44.681999999999995,-63.7443,7/12/20,1066,63,
Ontario,Canada,51.2538,-85.3232,7/12/20,38481,2764,
Prince Edward Island,Canada,46.5107,-63.4168,7/12/20,34,0,
Quebec,Canada,52.9399,-73.5491,7/12/20,56521,5627,
Saskatchewan,Canada,52.9399,-106.4509,7/12/20,815,15,
,Central African Republic,6.6111,20.9394,7/12/20,4288,53,1145.0
,Chad,15.4542,18.7322,7/12/20,880,75,790.0
,Chile,-35.6751,-71.543,7/12/20,315041,6979,283902.0
Anhui,China,31.8257,117.2264,7/12/20,991,6,985.0
Beijing,China,40.1824,116.4142,7/12/20,929,9,694.0
Chongqing,China,30.0572,107.874,7/12/20,582,6,575.0
Fujian,China,26.0789,117.9874,7/12/20,363,1,361.0
Gansu,China,35.7518,104.2861,7/12/20,167,2,162.0
Guangdong,China,23.3417,113.4244,7/12/20,1650,8,1634.0
Guangxi,China,23.8298,108.7881,7/12/20,254,2,252.0
Guizhou,China,26.8154,106.8748,7/12/20,147,2,145.0
Hainan,China,19.1959,109.7453,7/12/20,171,6,165.0
Hebei,China,39.549,116.1306,7/12/20,349,6,
Heilongjiang,China,47.861999999999995,127.7615,7/12/20,947,13,934.0
Henan,China,37.8957,114.9042,7/12/20,1276,22,
Hong Kong,China,22.3,114.2,7/12/20,1469,7,1214.0
Hubei,China,30.9756,112.2707,7/12/20,68135,4512,63623.0
Hunan,China,27.6104,111.7088,7/12/20,1019,4,1015.0
Inner Mongolia,China,44.0935,113.9448,7/12/20,249,1,237.0
Jiangsu,China,32.9711,119.455,7/12/20,654,0,654.0
Jiangxi,China,27.614,115.7221,7/12/20,932,1,931.0
Jilin,China,43.6661,126.1923,7/12/20,155,2,153.0
Liaoning,China,41.2956,122.6085,7/12/20,164,2,150.0
Macau,China,22.1667,113.55,7/12/20,46,0,45.0
Ningxia,China,37.2692,106.1655,7/12/20,75,0,75.0
Qinghai,China,35.7452,95.9956,7/12/20,18,0,18.0
Shaanxi,China,35.1917,108.8701,7/12/20,321,3,314.0
Shandong,China,36.3427,118.1498,7/12/20,793,7,785.0
Shanghai,China,31.201999999999998,121.4491,7/12/20,725,7,689.0
Shanxi,China,37.5777,112.2922,7/12/20,200,0,198.0
Sichuan,China,30.6171,102.7103,7/12/20,599,3,587.0
Tianjin,China,39.3054,117.323,7/12/20,203,3,195.0
Tibet,China,31.6927,88.0924,7/12/20,1,0,1.0
Xinjiang,China,41.1129,85.2401,7/12/20,76,3,73.0
Yunnan,China,24.974,101.48700000000001,7/12/20,187,2,183.0
Zhejiang,China,29.1832,120.0934,7/12/20,1270,1,1267.0
,Colombia,4.5709,-74.2973,7/12/20,150445,5307,61186.0
,Congo (Brazzaville),-0.228,15.8277,7/12/20,2028,47,589.0
,Congo (Kinshasa),-4.0383,21.7587,7/12/20,8033,189,3615.0
,Costa Rica,9.7489,-83.7534,7/12/20,7596,30,2239.0
,Cote d'Ivoire,7.54,-5.5471,7/12/20,12766,84,6654.0
,Croatia,45.1,15.2,7/12/20,3722,119,2486.0
,Diamond Princess,0.0,0.0,7/12/20,712,13,651.0
,Cuba,21.521757,-77.78116700000002,7/12/20,2426,87,
,Cyprus,35.1264,33.4299,7/12/20,1021,19,839.0
,Czechia,49.8175,15.472999999999999,7/12/20,13174,352,8247.0
Faroe Islands,Denmark,61.8926,-6.9118,7/12/20,188,0,188.0
Greenland,Denmark,71.7069,-42.6043,7/12/20,13,0,13.0
,Denmark,56.2639,9.5018,7/12/20,12946,609,12077.0
,Djibouti,11.8251,42.5903,7/12/20,4972,56,4712.0
,Dominican Republic,18.7357,-70.1627,7/12/20,44532,897,21459.0
,Ecuador,-1.8312,-78.1834,7/12/20,67870,5047,30283.0
,Egypt,26.820553000000004,30.802497999999996,7/12/20,82070,3858,24419.0
,El Salvador,13.7942,-88.8965,7/12/20,9674,260,5634.0
,Equatorial Guinea,1.6508,10.2679,7/12/20,3071,51,842.0
,Eritrea,15.1794,39.7823,7/12/20,232,0,107.0
,Estonia,58.5953,25.0136,7/12/20,2014,69,1895.0
,Eswatini,-26.5225,31.4659,7/12/20,1351,20,668.0
,Ethiopia,9.145,40.4897,7/12/20,7560,127,2430.0
,Fiji,-17.7134,178.065,7/12/20,26,0,18.0
,Finland,61.92411,25.748151,7/12/20,7294,329,6800.0
French Guiana,France,3.9339,-53.1258,7/12/20,5949,26,2981.0
French Polynesia,France,-17.6797,149.4068,7/12/20,62,0,60.0
Guadeloupe,France,16.265,-61.551,7/12/20,190,14,157.0
Mayotte,France,-12.8275,45.166244,7/12/20,2711,37,2480.0
New Caledonia,France,-20.904304999999997,165.618042,7/12/20,21,0,21.0
Reunion,France,-21.1151,55.5364,7/12/20,593,3,472.0
Saint Barthelemy,France,17.9,-62.8333,7/12/20,6,0,6.0
St Martin,France,18.0708,-63.0501,7/12/20,43,3,37.0
Martinique,France,14.6415,-61.0242,7/12/20,255,15,98.0
,France,46.2276,2.2137,7/12/20,198183,29909,72200.0
,Gabon,-0.8037,11.6094,7/12/20,5942,46,3004.0
,Gambia,13.4432,-15.3101,7/12/20,64,3,34.0
,Georgia,42.3154,43.3569,7/12/20,986,15,857.0
,Germany,51.165690999999995,10.451526,7/12/20,199919,9071,184414.0
,Ghana,7.9465,-1.0232,7/12/20,24518,139,20187.0
,Greece,39.0742,21.8243,7/12/20,3803,193,1374.0
,Guatemala,15.7835,-90.2308,7/12/20,29355,1219,4214.0
,Guinea,9.9456,-9.6966,7/12/20,6141,37,4862.0
,Guyana,4.860416000000002,-58.93018000000001,7/12/20,297,17,
,Haiti,18.9712,-72.2852,7/12/20,6727,139,2924.0
,Holy See,41.9029,12.4534,7/12/20,12,0,12.0
,Honduras,15.2,-86.2419,7/12/20,28090,774,2957.0
,Hungary,47.1625,19.5033,7/12/20,4234,595,3036.0
,Iceland,64.9631,-19.0208,7/12/20,1833,10,1800.0
,India,20.593684,78.96288,7/12/20,878254,23174,553471.0
,Indonesia,-0.7893,113.9213,7/12/20,75699,3606,35638.0
,Iran,32.427908,53.68804599999999,7/12/20,257303,12829,219993.0
,Iraq,33.223191,43.679291,7/12/20,77506,3150,44724.0
,Ireland,53.1424,-7.6921,7/12/20,25628,1746,23364.0
,Israel,31.046051000000002,34.851612,7/12/20,38670,362,19008.0
,Italy,41.87194,12.56738,7/12/20,243061,34954,194928.0
,Jamaica,18.1096,-77.2975,7/12/20,758,10,620.0
,Japan,36.204824,138.252924,7/12/20,21841,983,17845.0
,Jordan,31.24,36.51,7/12/20,1179,10,997.0
,Kazakhstan,48.0196,66.9237,7/12/20,58253,375,33814.0
,Kenya,-0.0236,37.9062,7/12/20,10105,185,2881.0
,"Korea, South",35.90775700000001,127.766922,7/12/20,13479,289,
,Kuwait,29.311659999999996,47.481766,7/12/20,54894,390,44610.0
,Kyrgyzstan,41.20438,74.766098,7/12/20,11117,147,3460.0
,Latvia,56.8796,24.6032,7/12/20,1173,30,1019.0
,Lebanon,33.8547,35.8623,7/12/20,2334,36,1420.0
,Liberia,6.4280550000000005,-9.429499,7/12/20,1010,51,423.0
,Liechtenstein,47.14,9.55,7/12/20,84,1,82.0
,Lithuania,55.1694,23.8813,7/12/20,1869,79,1571.0
,Luxembourg,49.8153,6.1296,7/12/20,4925,111,4086.0
,Madagascar,-18.766947000000002,46.869107,7/12/20,4867,35,2378.0
,Malaysia,4.210483999999999,101.97576600000001,7/12/20,8718,122,8519.0
,Maldives,3.2028,73.2207,7/12/20,2731,13,2284.0
,Malta,35.9375,14.3754,7/12/20,674,9,660.0
,Mauritania,21.0079,-10.9408,7/12/20,5355,147,2363.0
,Mauritius,-20.348404000000002,57.552152,7/12/20,342,10,330.0
,Mexico,23.6345,-102.5528,7/12/20,299750,35006,234905.0
,Moldova,47.4116,28.3699,7/12/20,19382,642,12667.0
,Monaco,43.7333,7.4167,7/12/20,109,4,97.0
,Mongolia,46.8625,103.8467,7/12/20,230,0,203.0
,Montenegro,42.708678000000006,19.37439,7/12/20,1221,23,325.0
,Morocco,31.7917,-7.0926,7/12/20,15745,250,12283.0
,Namibia,-22.9576,18.4904,7/12/20,785,1,26.0
,Nepal,28.1667,84.25,7/12/20,16801,38,8589.0
Aruba,Netherlands,12.5211,-69.9683,7/12/20,105,3,99.0
Curacao,Netherlands,12.1696,-68.99,7/12/20,25,1,24.0
Sint Maarten,Netherlands,18.0425,-63.0548,7/12/20,78,15,63.0
,Netherlands,52.1326,5.2913,7/12/20,51022,6137,0.0
,New Zealand,-40.9006,174.886,7/12/20,1544,22,1497.0
,Nicaragua,12.865416,-85.207229,7/12/20,2846,91,1993.0
,Niger,17.607789,8.081666,7/12/20,1099,68,992.0
,Nigeria,9.082,8.6753,7/12/20,32558,740,13447.0
,North Macedonia,41.6086,21.7453,7/12/20,8111,382,4203.0
,Norway,60.472,8.4689,7/12/20,8981,252,8138.0
,Oman,21.512583,55.92325500000001,7/12/20,56015,257,
,Pakistan,30.3753,69.3451,7/12/20,251625,5266,161917.0
,Panama,8.538,-80.7821,7/12/20,45633,909,23039.0
,Papua New Guinea,-6.314993,143.95555,7/12/20,11,0,8.0
,Paraguay,-23.4425,-58.4438,7/12/20,2948,22,1275.0
,Peru,-9.19,-75.0152,7/12/20,326326,11870,217111.0
,Philippines,12.879721,121.77401699999999,7/12/20,56259,1534,16046.0
,Poland,51.9194,19.1451,7/12/20,37891,1571,27148.0
,Portugal,39.3999,-8.2245,7/12/20,46512,1660,30907.0
,Qatar,25.3548,51.1839,7/12/20,103598,147,99743.0
,Romania,45.9432,24.9668,7/12/20,32535,1884,21545.0
,Russia,61.52401,105.31875600000001,7/12/20,726036,11318,500208.0
,Rwanda,-1.9403,29.8739,7/12/20,1337,4,684.0
,Saint Lucia,13.9094,-60.9789,7/12/20,22,0,19.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,7/12/20,35,0,29.0
,San Marino,43.9424,12.4578,7/12/20,699,42,656.0
,Saudi Arabia,23.885942,45.079162,7/12/20,232259,2223,167138.0
,Senegal,14.4974,-14.4524,7/12/20,8135,148,5446.0
,Serbia,44.0165,21.0059,7/12/20,18360,393,13876.0
,Seychelles,-4.6796,55.492,7/12/20,100,0,11.0
,Singapore,1.2833,103.8333,7/12/20,45961,26,42285.0
,Slovakia,48.669,19.699,7/12/20,1901,28,1493.0
,Slovenia,46.1512,14.9955,7/12/20,1841,111,1469.0
,Somalia,5.152149,46.199616,7/12/20,3059,93,1264.0
,South Africa,-30.5595,22.9375,7/12/20,276242,4079,134874.0
,Spain,40.463667,-3.7492199999999998,7/12/20,253908,28403,150376.0
,Sri Lanka,7.873054,80.77179699999998,7/12/20,2617,11,
,Sudan,12.8628,30.2176,7/12/20,10250,650,5341.0
,Suriname,3.9193,-56.0278,7/12/20,741,18,495.0
,Sweden,60.128161,18.643501,7/12/20,74898,5526,0.0
,Switzerland,46.8182,8.2275,7/12/20,32883,1968,29600.0
,Taiwan*,23.7,121.0,7/12/20,451,7,438.0
,Tanzania,-6.369028,34.888822,7/12/20,509,21,183.0
,Thailand,15.870032,100.992541,7/12/20,3217,58,3088.0
,Togo,8.6195,0.8248,7/12/20,720,15,513.0
,Trinidad and Tobago,10.6918,-61.2225,7/12/20,133,8,120.0
,Tunisia,33.886917,9.537499,7/12/20,1263,50,1076.0
,Turkey,38.9637,35.2433,7/12/20,212993,5363,194515.0
,Uganda,1.373333,32.290275,7/12/20,1025,0,972.0
,Ukraine,48.3794,31.1656,7/12/20,54647,1400,26971.0
,United Arab Emirates,23.424076,53.847818000000004,7/12/20,54854,333,45140.0
Bermuda,United Kingdom,32.3078,-64.7505,7/12/20,150,9,137.0
Cayman Islands,United Kingdom,19.3133,-81.2546,7/12/20,201,1,197.0
Channel Islands,United Kingdom,49.3723,-2.3644,7/12/20,577,47,512.0
Gibraltar,United Kingdom,36.1408,-5.3536,7/12/20,180,0,176.0
Isle of Man,United Kingdom,54.2361,-4.5481,7/12/20,336,24,312.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,7/12/20,12,1,10.0
,United Kingdom,55.3781,-3.4360000000000004,7/12/20,289603,44819,0.0
,Uruguay,-32.5228,-55.7658,7/12/20,987,31,896.0
,US,40.0,-100.0,7/12/20,3304942,135205,1006326.0
,Uzbekistan,41.377491,64.585262,7/12/20,12997,60,7852.0
,Venezuela,6.4238,-66.5897,7/12/20,9465,89,2671.0
,Vietnam,14.058323999999999,108.277199,7/12/20,372,0,350.0
,Zambia,-13.133897,27.849332,7/12/20,1895,42,1412.0
,Zimbabwe,-19.015438,29.154857,7/12/20,985,18,328.0
Diamond Princess,Canada,0.0,0.0,7/12/20,0,1,
,Dominica,15.415,-61.371,7/12/20,18,0,18.0
,Grenada,12.1165,-61.678999999999995,7/12/20,23,0,23.0
,Mozambique,-18.665695,35.529562,7/12/20,1157,9,
,Syria,34.802075,38.99681500000001,7/12/20,394,16,
,Timor-Leste,-8.874217,125.727539,7/12/20,24,0,
,Belize,17.1899,-88.4976,7/12/20,37,2,20.0
,Laos,19.856270000000002,102.495496,7/12/20,19,0,19.0
,Libya,26.3351,17.228331,7/12/20,1433,39,341.0
,West Bank and Gaza,31.9522,35.2332,7/12/20,6230,36,942.0
,Guinea-Bissau,11.8037,-15.1804,7/12/20,1842,26,773.0
,Mali,17.570692,-3.996166000000001,7/12/20,2411,121,
,Saint Kitts and Nevis,17.357822,-62.782998,7/12/20,17,0,15.0
Northwest Territories,Canada,64.8255,-124.8457,7/12/20,5,0,
Yukon,Canada,64.2823,-135.0,7/12/20,11,0,
,Kosovo,42.602636,20.902977,7/12/20,4931,102,2267.0
,Burma,21.9162,95.956,7/12/20,331,6,261.0
Anguilla,United Kingdom,18.2206,-63.0686,7/12/20,3,0,3.0
British Virgin Islands,United Kingdom,18.4207,-64.64,7/12/20,8,1,7.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,7/12/20,71,2,
,MS Zaandam,0.0,0.0,7/12/20,9,2,0.0
,Botswana,-22.3285,24.6849,7/12/20,399,1,38.0
,Burundi,-3.3731,29.9189,7/12/20,191,1,118.0
,Sierra Leone,8.460555000000001,-11.779889,7/12/20,1635,63,1154.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7/12/20,7,0,7.0
,Malawi,-13.2543,34.3015,7/12/20,2364,38,557.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,7/12/20,13,0,13.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,7/12/20,2,0,1.0
,South Sudan,6.8770000000000024,31.307,7/12/20,2021,38,
,Western Sahara,24.2155,-12.8858,7/12/20,10,1,8.0
,Sao Tome and Principe,0.1864,6.6131,7/12/20,729,14,286.0
,Yemen,15.552726999999999,48.516388,7/12/20,1465,417,659.0
,Comoros,-11.6455,43.3333,7/12/20,317,7,296.0
,Tajikistan,38.861,71.2761,7/12/20,6552,55,5228.0
,Lesotho,-29.61,28.2336,7/12/20,233,2,32.0
,Afghanistan,33.93911,67.709953,7/13/20,34455,1012,21254.0
,Albania,41.1533,20.1683,7/13/20,3571,95,2014.0
,Algeria,28.0339,1.6596,7/13/20,19689,1018,14019.0
,Andorra,42.5063,1.5218,7/13/20,858,52,803.0
,Angola,-11.2027,17.8739,7/13/20,525,26,118.0
,Antigua and Barbuda,17.0608,-61.7964,7/13/20,74,3,57.0
,Argentina,-38.4161,-63.6167,7/13/20,103265,1903,44173.0
,Armenia,40.0691,45.0382,7/13/20,32151,573,19865.0
Australian Capital Territory,Australia,-35.4735,149.0124,7/13/20,113,3,105.0
New South Wales,Australia,-33.8688,151.2093,7/13/20,3505,49,2988.0
Northern Territory,Australia,-12.4634,130.8456,7/13/20,31,0,29.0
Queensland,Australia,-27.4698,153.0251,7/13/20,1071,6,1058.0
South Australia,Australia,-34.9285,138.6007,7/13/20,443,4,439.0
Tasmania,Australia,-42.8821,147.3272,7/13/20,228,13,215.0
Victoria,Australia,-37.8136,144.9631,7/13/20,4224,24,2395.0
Western Australia,Australia,-31.9505,115.8605,7/13/20,636,9,606.0
,Austria,47.5162,14.5501,7/13/20,18948,708,17000.0
,Azerbaijan,40.1431,47.5769,7/13/20,24570,313,15640.0
,Bahamas,25.025885,-78.035889,7/13/20,113,11,91.0
,Bahrain,26.0275,50.55,7/13/20,33476,109,29099.0
,Bangladesh,23.685,90.3563,7/13/20,186894,2391,98317.0
,Barbados,13.1939,-59.5432,7/13/20,103,7,90.0
,Belarus,53.7098,27.9534,7/13/20,65114,468,55492.0
,Belgium,50.8333,4.469936,7/13/20,62707,9782,17196.0
,Benin,9.3077,2.3158,7/13/20,1378,26,557.0
,Bhutan,27.5142,90.4336,7/13/20,84,0,76.0
,Bolivia,-16.2902,-63.5887,7/13/20,49250,1866,15294.0
,Bosnia and Herzegovina,43.9159,17.6791,7/13/20,6981,226,3179.0
,Brazil,-14.235,-51.9253,7/13/20,1884967,72833,1291251.0
,Brunei,4.5353,114.7277,7/13/20,141,3,138.0
,Bulgaria,42.7339,25.4858,7/13/20,7411,276,3517.0
,Burkina Faso,12.2383,-1.5616,7/13/20,1036,53,869.0
,Cabo Verde,16.5388,-23.0418,7/13/20,1698,19,748.0
,Cambodia,11.55,104.9167,7/13/20,165,0,133.0
,Cameroon,3.8480000000000003,11.5021,7/13/20,15173,359,11928.0
Alberta,Canada,53.9333,-116.5765,7/13/20,8826,161,
British Columbia,Canada,53.7267,-127.6476,7/13/20,3053,189,
Grand Princess,Canada,0.0,0.0,7/13/20,13,0,
Manitoba,Canada,53.7609,-98.8139,7/13/20,325,7,
New Brunswick,Canada,46.5653,-66.4619,7/13/20,166,2,
Newfoundland and Labrador,Canada,53.1355,-57.6604,7/13/20,262,3,
Nova Scotia,Canada,44.681999999999995,-63.7443,7/13/20,1066,63,
Ontario,Canada,51.2538,-85.3232,7/13/20,38730,2767,
Prince Edward Island,Canada,46.5107,-63.4168,7/13/20,35,0,
Quebec,Canada,52.9399,-73.5491,7/13/20,56621,5628,
Saskatchewan,Canada,52.9399,-106.4509,7/13/20,871,15,
,Central African Republic,6.6111,20.9394,7/13/20,4321,53,1208.0
,Chad,15.4542,18.7322,7/13/20,880,75,792.0
,Chile,-35.6751,-71.543,7/13/20,317657,7024,286556.0
Anhui,China,31.8257,117.2264,7/13/20,991,6,985.0
Beijing,China,40.1824,116.4142,7/13/20,929,9,694.0
Chongqing,China,30.0572,107.874,7/13/20,582,6,575.0
Fujian,China,26.0789,117.9874,7/13/20,363,1,361.0
Gansu,China,35.7518,104.2861,7/13/20,167,2,162.0
Guangdong,China,23.3417,113.4244,7/13/20,1650,8,1634.0
Guangxi,China,23.8298,108.7881,7/13/20,254,2,252.0
Guizhou,China,26.8154,106.8748,7/13/20,147,2,145.0
Hainan,China,19.1959,109.7453,7/13/20,171,6,165.0
Hebei,China,39.549,116.1306,7/13/20,349,6,
Heilongjiang,China,47.861999999999995,127.7615,7/13/20,947,13,934.0
